name,phone,city,district,taluka,category,address,rating,reviews,website,maps_link,whatsappStatus,contactedAt,lastMessage,notes
S.p.tution Classes And Abacus Vedic Maths Classes,7720060264,Patoda,Beed,Patoda,Abacus Classes,"33MQ Q4Q, Besa Rd, Besa, Besa Pipla, Maharashtra 440037",5.0,4,,"https://www.google.com/maps/place/S.P.Tution+classes+and+abacus,+Vedic+maths+classes/data=!4m7!3m6!1s0x3bd4bf0059878735:0xbced072f48df4984!8m2!3d21.0844532!4d79.0878732!16s%2Fg%2F11y55s_v_z!19sChIJNYeHWQC_1DsRhEnfSC8H7bw?authuser=0&hl=en&rclk=1",not_contacted,,,
Sai Computer,9421480820,Patoda,Beed,Patoda,Computer Institute,"Shop No 1, Patoda, Maharashtra 414204",4.7,7,,https://www.google.com/maps/place/Sai+Computer/data=!4m7!3m6!1s0x3bc4c5929d932297:0x524fc6e3085df561!8m2!3d18.800809!4d75.4825635!16s%2Fg%2F11qndgyj6l!19sChIJlyKTnZLFxDsRYfVdCOPGT1I?authuser=0&hl=en&rclk=1,not_contacted,,,
Samarth Computer,8308087543,Patoda,Beed,Patoda,Computer Institute,"Chhatrapati Shivaji Maharaj Chowk, below Ashirwad Bank, Patoda, Maharashtra 414204",5.0,3,,https://www.google.com/maps/place/Samarth+Computer/data=!4m7!3m6!1s0x3bc4cf75857e9f83:0x11335a0d74b2b9c0!8m2!3d18.8086277!4d75.4818639!16s%2Fg%2F11z0_fl_2m!19sChIJg59-hXXPxDsRwLmydA1aMxE?authuser=0&hl=en&rclk=1,not_contacted,,,
Samarth Computers And Multiservices,9673922232,Patoda,Beed,Patoda,Computer Institute,"Barshi road, Patoda, Maharashtra 414204",5.0,1,,https://www.google.com/maps/place/SAMARTH+COMPUTERS+AND+MULTISERVICES/data=!4m7!3m6!1s0x3bc4c5c8cf27b727:0x5a257c60d4706066!8m2!3d18.8012337!4d75.4827153!16s%2Fg%2F11hbq9fsnq!19sChIJJ7cnz8jFxDsRZmBw1GB8JVo?authuser=0&hl=en&rclk=1,not_contacted,,,
Shri Gajanan Computers Paradh Shahuraja Alc Ms Cit Centre,9404038861,Patoda,Beed,Patoda,Computer Institute,"In Front of Bus Stand,PARADH (SHAHURAJA) TA : BHOKARADAN DIST:, TA, BHOKARADAN, Paradh Bk., Maharashtra 431114",4.9,35,http://sgcdigital.blogspot.com,"https://www.google.com/maps/place/Shri+Gajanan+Computers,+Paradh+%28Shahuraja%29+%28ALC+MS-CIT+CENTRE%29/data=!4m7!3m6!1s0x3bda25ecc1b7f065:0xbc32b6b9aa059db1!8m2!3d20.4118908!4d75.931284!16s%2Fg%2F11h35nxms8!19sChIJZfC3wewl2jsRsZ0Fqrm2Mrw?authuser=0&hl=en&rclk=1",not_contacted,,,
Smaartus Abacus Classes,7004652791,Patoda,Beed,Patoda,Abacus Classes,"54VV FCG, Bhilgaon, Maharashtra 440029",5.0,1,,https://www.google.com/maps/place/Smaartus+Abacus+Classes/data=!4m7!3m6!1s0x3bd4c70046527911:0x677366b85729e970!8m2!3d21.1936866!4d79.1435799!16s%2Fg%2F11vsjcnvgm!19sChIJEXlSRgDH1DsRcOkpV7hmc2c?authuser=0&hl=en&rclk=1,not_contacted,,,
The Universe Spoken English & Personality Development Academy,9860605520,Patoda,Beed,Patoda,English Speaking Classes,"424, Krida Square Rd, beside south point High School, Krida Chowk, Hanuman Nagar, Nagpur, Maharashtra 440009",5.0,100,,https://www.google.com/maps/place/The+Universe+Spoken+English+%26+Personality+Development+Academy/data=!4m7!3m6!1s0x3bd4c7b14fb33adf:0x1d84b97df6c9e403!8m2!3d21.1297559!4d79.1046446!16s%2Fg%2F11tmxh2t0y!19sChIJ3zqzT7HH1DsRA-TJ9n25hB0?authuser=0&hl=en&rclk=1,not_contacted,,,
Aarush Abacus Academy And Coaching Classes.,7447477748,Shirur Kasar,Beed,Shirur Kasar,Abacus Classes,"Yashwant Colony Rd, Yashwant Colony, Pabal Phata, Shirur, Maharashtra 412210",5.0,,,https://www.google.com/maps/place/Aarush+Abacus+Academy+and+Coaching+classes./data=!4m7!3m6!1s0x3bc32d17c0981e33:0xbb3113e41c671fe8!8m2!3d18.8259975!4d74.3705736!16s%2Fg%2F11rfcz7vz0!19sChIJMx6YwBctwzsR6B9nHOQTMbs?authuser=0&hl=en&rclk=1,not_contacted,,,
Alchemist Spoken English Branch 2,8788414136,Shirur Kasar,Beed,Shirur Kasar,Spoken English,"in front of Bank Of Maharashtra, VP College, Rui, Maharashtra 413133",4.9,52,,https://www.google.com/maps/place/Alchemist+Spoken+English+Branch-2/data=!4m7!3m6!1s0x3bc375ec7e1812d1:0xea07e337598b4032!8m2!3d18.1824789!4d74.6090639!16s%2Fg%2F11tk30jqjr!19sChIJ0RIYfux1wzsRMkCLWTfjB-o?authuser=0&hl=en&rclk=1,not_contacted,,,
Indrayani Computer Training Center,9420580890,Shirur Kasar,Beed,Shirur Kasar,Computer Institute,"3C7H 353, Shirur Kasar, Maharashtra 413249",,3,,https://www.google.com/maps/place/INDRAYANI+COMPUTER+TRAINING+CENTER/data=!4m7!3m6!1s0x3bdb350053d7b829:0x8c7331d6c3e19a9c!8m2!3d19.0626314!4d75.4279224!16s%2Fg%2F11vs26j_62!19sChIJKbjXUwA12zsRnJrhw9Yxc4w?authuser=0&hl=en&rclk=1,not_contacted,,,
New Swami Samarth English School,9420798488,Shirur Kasar,Beed,Shirur Kasar,Tuition Classes,"3C7G R28 State, Tal, Shirur Kasar, Maharashtra 413249",,3,,https://www.google.com/maps/place/New+Swami+Samarth+English+School/data=!4m7!3m6!1s0x3bdb3578daf69437:0x23dee7cf238e9a44!8m2!3d19.0645478!4d75.425065!16s%2Fg%2F11f6yddll5!19sChIJN5T22ng12zsRRJqOI8_n3iM?authuser=0&hl=en&rclk=1,not_contacted,,,
Radiant Speaking English Classes,8830468970,Shirur Kasar,Beed,Shirur Kasar,Spoken English,"Revenue Colony, Shirur, Maharashtra 412210",5.0,40,,https://www.google.com/maps/place/Radiant+Speaking+English+Classes/data=!4m7!3m6!1s0x3bc32dc701d2c18d:0x20b1865b8a49bac3!8m2!3d18.8254418!4d74.3735978!16s%2Fg%2F11f123hz_9!19sChIJjcHSAcctwzsRw7pJiluGsSA?authuser=0&hl=en&rclk=1,not_contacted,,,
Right Talk Spoken English Class,8805225927,Shirur Kasar,Beed,Shirur Kasar,Spoken English,"Nirman plaza, CT Bora College Rd, near APEX Computer, Gujarmala, Shirur, Maharashtra 412210",4.9,,,https://www.google.com/maps/place/RIGHT+TALK+SPOKEN+ENGLISH+CLASS/data=!4m7!3m6!1s0x3bc32dc6ac9c406d:0x9ab4588f7dc13ff3!8m2!3d18.82316!4d74.376184!16s%2Fg%2F11bbrj6t3_!19sChIJbUCcrMYtwzsR8z_BfY9YtJo?authuser=0&hl=en&rclk=1,not_contacted,,,
Ruby Abacus Academy,9860043361,Shirur Kasar,Beed,Shirur Kasar,Abacus Classes,"behind police station, Joshiwadi, Vitthalnagar, Shirur, Maharashtra 412210",,9,,https://www.google.com/maps/place/Ruby+Abacus+Academy/data=!4m7!3m6!1s0x3bc32dd706d6de77:0x647b883f1309fa09!8m2!3d18.8247161!4d74.3829415!16s%2Fg%2F11tndy8jx8!19sChIJd97WBtctwzsRCfoJEz-Ie2Q?authuser=0&hl=en&rclk=1,not_contacted,,,
Success Computer Education Shirur,9890049005,Shirur Kasar,Beed,Shirur Kasar,Computer Institute,"Shirur S.T.Stand Road, Shirur, Maharashtra 412210",5.0,36,,https://www.google.com/maps/place/Success+Computer+Education+Shirur/data=!4m7!3m6!1s0x3bc32dc7a7477911:0x7c4913300fa85f18!8m2!3d18.8263679!4d74.373344!16s%2Fg%2F11f08rzvf6!19sChIJEXlHp8ctwzsRGF-oDzATSXw?authuser=0&hl=en&rclk=1,not_contacted,,,
Sunrise Coaching Classes Shirur Kasar Atar Sir's,9196641003,Shirur Kasar,Beed,Shirur Kasar,Coaching Classes,"Jijamata chawk, Beed Rd, behind hero show room, near canal, Shirur Kasar, Maharashtra 413249",5.0,9,,https://www.google.com/maps/place/Sunrise+Coaching+Classes+shirur+kasar%28Atar+Sir%27s%29/data=!4m7!3m6!1s0x3bdb340eda2b68c1:0xab129f8a266d82a0!8m2!3d19.0577586!4d75.4279864!16s%2Fg%2F11fx9cvf0h!19sChIJwWgr2g402zsRoIJtJoqfEqs?authuser=0&hl=en&rclk=1,not_contacted,,,
Vedpathak Computer Institute,9028933257,Shirur Kasar,Beed,Shirur Kasar,Computer Institute,"REVENUE COLONY SHIRUR, SHIRUR DIST PUNE, Maharashtra 412210",4.7,,,https://www.google.com/maps/place/VEDPATHAK+COMPUTER+INSTITUTE/data=!4m7!3m6!1s0x3bc32dc6107a081d:0xbf608508816cad78!8m2!3d18.825923!4d74.373017!16s%2Fg%2F11hb5_1mw8!19sChIJHQh6EMYtwzsReK1sgQiFYL8?authuser=0&hl=en&rclk=1,not_contacted,,,
Vidyavardhini Classes,7536744940,Shirur Kasar,Beed,Shirur Kasar,Coaching Classes,"Shirur Kasar, Maharashtra 413249",,,,https://www.google.com/maps/place/Vidyavardhini+Classes/data=!4m7!3m6!1s0x3bdb340ec9f73457:0x7536744940c60d42!8m2!3d19.0619024!4d75.4282598!16s%2Fg%2F1q5hrp88m!19sChIJVzT3yQ402zsRQg3GQEl0NnU?authuser=0&hl=en&rclk=1,not_contacted,,,
Wagh's Professional Academy,9921435664,Shirur Kasar,Beed,Shirur Kasar,Academy,"Yashwant Colony, Pabal Phata, Shirur, Maharashtra 412210",4.9,110,,https://www.google.com/maps/place/Wagh%27s+Professional+Academy/data=!4m7!3m6!1s0x3bc32db2db0d207f:0x189be0e396174016!8m2!3d18.825723!4d74.3705488!16s%2Fg%2F11nh9945rg!19sChIJfyAN27ItwzsRFkAXluPgmxg?authuser=0&hl=en&rclk=1,not_contacted,,,
Waghmode Science Academy Shirur,8485832664,Shirur Kasar,Beed,Shirur Kasar,Tuition Classes,"3rd floor, Bora plaza, Revenue Colony, Shirur, Maharashtra 412210",5.0,,,"https://www.google.com/maps/place/Waghmode+science+Academy+,shirur/data=!4m7!3m6!1s0x3bc32d007fc59cbf:0x24b87cfab096ddc6!8m2!3d18.8247519!4d74.3751964!16s%2Fg%2F11vt57r1_g!19sChIJv5zFfwAtwzsRxt2WsPp8uCQ?authuser=0&hl=en&rclk=1",not_contacted,,,
Yash Computer,9858575857,Shirur Kasar,Beed,Shirur Kasar,Computer Institute,"Main road, Maharashtra 413249",4.7,13,,https://www.google.com/maps/place/Yash+computer/data=!4m7!3m6!1s0x3bdb35f14670bb23:0xb424af82a3f10b12!8m2!3d19.0621352!4d75.427471!16s%2Fg%2F11jnpr5830!19sChIJI7twRvE12zsREgvxo4KvJLQ?authuser=0&hl=en&rclk=1,not_contacted,,,
Dnyansadhana Genius School Wadwani,8983749373,Wadwani,Beed,Wadwani,Academy,"Main Road, Wadwani, Maharashtra 431127",,89837,,https://www.google.com/maps/place/DNYANSADHANA+GENIUS+SCHOOL+WADWANI/data=!4m7!3m6!1s0x3bc53597debe70ed:0xc003ea83ae5ab34a!8m2!3d18.9938696!4d76.0398196!16s%2Fg%2F11ytsr0wr8!19sChIJ7XC-3pc1xTsRSrNaroPqA8A?authuser=0&hl=en&rclk=1,not_contacted,,,
Dnyndeep Computer,9665003363,Wadwani,Beed,Wadwani,Computer Institute,"Wadwani, Maharashtra 431122",,96650,,https://www.google.com/maps/place/Dnyndeep+computer/data=!4m7!3m6!1s0x3bc53583abf9164d:0x9a0777c34d2d8745!8m2!3d18.9890676!4d76.0395206!16s%2Fg%2F11ylqz4977!19sChIJTRb5q4M1xTsRRYctTcN3B5o?authuser=0&hl=en&rclk=1,not_contacted,,,
Kirti Balshikshan Kendra And Mali Gas Servises,9890591711,Wadwani,Beed,Wadwani,Coaching Classes,"Shop No 1, Wadwani - Chinchwan Rd, Gopal Nagar, Wadwani, Maharashtra 431144",1.0,1,,https://www.google.com/maps/place/KIRTI+BALSHIKSHAN+KENDRA+AND+MALI+GAS+SERVISES/data=!4m7!3m6!1s0x3bc535e07350176b:0x5c08d11018272b09!8m2!3d18.9935398!4d76.0387109!16s%2Fg%2F11twz4jxmf!19sChIJaxdQc-A1xTsRCSsnGBDRCFw?authuser=0&hl=en&rclk=1,not_contacted,,,
Kshitij Coaching Classes,6972933834,Wadwani,Beed,Wadwani,MHT CET Classes,"near bus stand, Wadwani, Maharashtra 431144",4.8,12,,"https://www.google.com/maps/place/Kshitij+Coaching+Classes/@18.9889715,76.0356216,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc534ffcc8a384d:0xe72572becf11bcbf!8m2!3d18.9889664!4d76.0382019!16s%2Fg%2F11gfj61tg4?entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Mauli Computer Center Wadwani,9359695249,Wadwani,Beed,Wadwani,Computer Institute,"Shikshak Colony, Wadwani, Maharashtra 431144",,,,"https://www.google.com/maps/place/Mauli+Computer+Center,+Wadwani/data=!4m7!3m6!1s0x3bc535ba81f403ff:0x1f5a0198885c658c!8m2!3d18.9924523!4d76.0365798!16s%2Fg%2F11z1vskgyp!19sChIJ_wP0gbo1xTsRjGVciJgBWh8?authuser=0&hl=en&rclk=1",not_contacted,,,
Savase Multiservices,7447270247,Wadwani,Beed,Wadwani,Tutorials,"Shop No, 8, Parli Rd, Jaywanti Nagar, Wadwani, Maharashtra 431144",,,,https://www.google.com/maps/place/Savase+Multiservices/data=!4m7!3m6!1s0x3bc535b4f923dc51:0x5ceff06a2f643513!8m2!3d18.9933779!4d76.043054!16s%2Fg%2F11swwsmwlf!19sChIJUdwj-bQ1xTsREzVkL2rw71w?authuser=0&hl=en&rclk=1,not_contacted,,,
